timestep,location,flow,occupy,speed
37,14,181,1,1
37,15,1149,1,1
38,0,950,1,1
38,1,296,1,1
38,2,8,1,1
38,3,433,1,1
38,4,392,1,1
38,5,299,1,1
38,6,224,1,1
38,7,239,1,1
38,8,261,1,1
38,9,942,1,1
38,10,604,1,1
38,11,484,1,1
38,12,1391,1,1
38,13,610,1,1
38,14,294,1,1
38,15,1300,1,1
39,0,776,1,1
39,1,291,1,1
39,2,77,1,1
39,3,198,1,1
39,4,167,1,1
39,5,297,1,1
39,6,196,1,1
39,7,193,1,1
39,8,129,1,1
39,9,280,1,1
39,10,285,1,1
39,11,573,1,1
39,12,438,1,1
39,13,553,1,1
39,14,432,1,1
39,15,290,1,1
40,0,808,1,1
40,1,446,1,1
40,2,154,1,1
40,3,261,1,1
40,4,115,1,1
40,5,103,1,1
40,6,273,1,1
40,7,201,1,1
40,8,237,1,1
40,9,367,1,1
40,10,65,1,1
40,11,166,1,1
40,12,199,1,1
40,13,698,1,1
40,14,106,1,1
40,15,776,1,1
41,0,670,1,1
41,1,420,1,1
41,2,158,1,1
41,3,297,1,1
41,4,295,1,1
41,5,231,1,1
41,6,617,1,1
41,7,507,1,1
41,8,237,1,1
41,9,161,1,1
41,10,275,1,1
41,11,752,1,1
41,12,993,1,1
41,13,1369,1,1
41,14,411,1,1
41,15,1238,1,1
42,0,662,1,1
42,1,407,1,1
42,2,184,1,1
42,3,221,1,1
42,4,133,1,1
42,5,253,1,1
42,6,279,1,1
42,7,291,1,1
42,8,224,1,1
42,9,440,1,1
42,10,262,1,1
42,11,717,1,1
42,12,520,1,1
42,13,572,1,1
42,14,508,1,1
42,15,644,1,1
43,0,593,1,1
43,1,335,1,1
43,2,227,1,1
43,3,130,1,1
43,4,154,1,1
43,5,367,1,1
43,6,238,1,1
43,7,282,1,1
43,8,118,1,1
43,9,201,1,1
43,10,239,1,1
43,11,668,1,1
43,12,317,1,1
43,13,109,1,1
43,14,455,1,1
43,15,210,1,1
44,0,404,1,1
44,1,212,1,1
44,2,187,1,1
44,3,96,1,1
44,4,179,1,1
44,5,304,1,1
44,6,148,1,1
44,7,159,1,1
44,8,92,1,1
44,9,200,1,1
44,10,230,1,1
44,11,552,1,1
44,12,47,1,1
44,13,307,1,1
44,14,361,1,1
44,15,21,1,1
45,0,145,1,1
45,1,101,1,1
45,2,64,1,1
45,3,49,1,1
45,4,175,1,1
45,5,357,1,1
45,6,164,1,1
45,7,207,1,1
45,8,137,1,1
45,9,154,1,1
45,10,231,1,1
45,11,389,1,1
45,12,20,1,1
45,13,137,1,1
45,14,527,1,1
45,15,146,1,1
46,0,69,1,1
46,1,55,1,1
46,2,43,1,1
46,3,38,1,1
46,4,64,1,1
46,5,270,1,1
46,6,168,1,1
46,7,124,1,1
46,8,65,1,1
46,9,143,1,1
46,10,192,1,1
46,11,272,1,1
46,12,58,1,1
46,13,167,1,1
46,14,364,1,1
46,15,167,1,1
47,0,66,1,1
47,1,36,1,1
47,2,9,1,1
47,3,46,1,1
47,4,98,1,1
47,5,267,1,1
47,6,189,1,1
