timestep,location,flow,occupy,speed
79,5,44,1,1
79,6,90,1,1
79,7,117,1,1
79,8,45,1,1
79,9,72,1,1
79,10,0,1,1
79,11,108,1,1
80,0,34,1,1
80,1,101,1,1
80,2,20,1,1
80,3,81,1,1
80,4,124,1,1
80,5,47,1,1
80,6,89,1,1
80,7,127,1,1
80,8,34,1,1
80,9,69,1,1
80,10,0,1,1
80,11,106,1,1
81,0,35,1,1
81,1,95,1,1
81,2,25,1,1
81,3,100,1,1
81,4,128,1,1
81,5,49,1,1
81,6,85,1,1
81,7,104,1,1
81,8,39,1,1
81,9,67,1,1
81,10,0,1,1
81,11,115,1,1
82,0,40,1,1
82,1,104,1,1
82,2,23,1,1
82,3,93,1,1
82,4,120,1,1
82,5,51,1,1
82,6,103,1,1
82,7,100,1,1
82,8,36,1,1
82,9,64,1,1
82,10,0,1,1
82,11,116,1,1
83,0,25,1,1
83,1,85,1,1
83,2,17,1,1
83,3,93,1,1
83,4,135,1,1
83,5,43,1,1
83,6,85,1,1
83,7,101,1,1
83,8,45,1,1
83,9,62,1,1
83,10,0,1,1
83,11,97,1,1
84,0,18,1,1
84,1,92,1,1
84,2,24,1,1
84,3,93,1,1
84,4,100,1,1
84,5,36,1,1
84,6,101,1,1
84,7,98,1,1
84,8,39,1,1
84,9,64,1,1
84,10,0,1,1
84,11,111,1,1
85,0,25,1,1
85,1,97,1,1
85,2,20,1,1
85,3,97,1,1
85,4,111,1,1
85,5,59,1,1
85,6,82,1,1
85,7,107,1,1
85,8,43,1,1
85,9,63,1,1
85,10,0,1,1
85,11,97,1,1
86,0,12,1,1
86,1,87,1,1
86,2,15,1,1
86,3,57,1,1
86,4,92,1,1
86,5,47,1,1
86,6,57,1,1
86,7,100,1,1
86,8,32,1,1
86,9,60,1,1
86,10,0,1,1
86,11,85,1,1
87,0,18,1,1
87,1,73,1,1
87,2,18,1,1
87,3,57,1,1
87,4,101,1,1
87,5,45,1,1
87,6,58,1,1
87,7,99,1,1
87,8,29,1,1
87,9,61,1,1
87,10,0,1,1
87,11,81,1,1
88,0,17,1,1
88,1,88,1,1
88,2,19,1,1
88,3,48,1,1
88,4,84,1,1
88,5,58,1,1
88,6,54,1,1
88,7,79,1,1
88,8,31,1,1
88,9,56,1,1
88,10,0,1,1
88,11,67,1,1
89,0,14,1,1
89,1,91,1,1
89,2,14,1,1
89,3,64,1,1
89,4,92,1,1
89,5,53,1,1
89,6,59,1,1
89,7,91,1,1
89,8,26,1,1
89,9,68,1,1
89,10,0,1,1
89,11,69,1,1
90,0,23,1,1
90,1,73,1,1
90,2,14,1,1
90,3,58,1,1
90,4,85,1,1
90,5,45,1,1
90,6,56,1,1
90,7,74,1,1
90,8,26,1,1
90,9,64,1,1
90,10,0,1,1
90,11,67,1,1
91,0,14,1,1
91,1,76,1,1
91,2,15,1,1
91,3,49,1,1
91,4,71,1,1
91,5,36,1,1
91,6,53,1,1
91,7,75,1,1
91,8,30,1,1
91,9,69,1,1
91,10,0,1,1
91,11,63,1,1
92,0,12,1,1
92,1,72,1,1
92,2,16,1,1
92,3,43,1,1
92,4,60,1,1
92,5,35,1,1
92,6,60,1,1
92,7,87,1,1
92,8,28,1,1
92,9,58,1,1
92,10,0,1,1
92,11,61,1,1
93,0,13,1,1
93,1,56,1,1
93,2,14,1,1
93,3,43,1,1
93,4,61,1,1
93,5,31,1,1
93,6,42,1,1
93,7,63,1,1
93,8,20,1,1
93,9,48,1,1
93,10,0,1,1
93,11,58,1,1
94,0,14,1,1
94,1,48,1,1
94,2,9,1,1
94,3,39,1,1
94,4,72,1,1
94,5,26,1,1
94,6,48,1,1
94,7,90,1,1
94,8,27,1,1
94,9,31,1,1
94,10,0,1,1
94,11,74,1,1
95,0,10,1,1
95,1,42,1,1
95,2,10,1,1
95,3,43,1,1
95,4,55,1,1
95,5,22,1,1
95,6,47,1,1
95,7,57,1,1
95,8,18,1,1
95,9,47,1,1
95,10,0,1,1
95,11,65,1,1
96,0,7,1,1
96,1,49,1,1
96,2,13,1,1
96,3,33,1,1
96,4,64,1,1
96,5,30,1,1
96,6,45,1,1
96,7,71,1,1
96,8,28,1,1
96,9,47,1,1
96,10,0,1,1
96,11,64,1,1
97,0,7,1,1
97,1,46,1,1
97,2,8,1,1
97,3,43,1,1
97,4,51,1,1
97,5,27,1,1
97,6,47,1,1
97,7,70,1,1
97,8,21,1,1
97,9,54,1,1
97,10,0,1,1
97,11,58,1,1
98,0,6,1,1
98,1,53,1,1
98,2,7,1,1
98,3,30,1,1
98,4,61,1,1
98,5,31,1,1
98,6,33,1,1
98,7,61,1,1
98,8,25,1,1
98,9,36,1,1
98,10,0,1,1
98,11,38,1,1
99,0,7,1,1
99,1,48,1,1
99,2,7,1,1
99,3,27,1,1
99,4,58,1,1
99,5,20,1,1
99,6,30,1,1
99,7,56,1,1
99,8,18,1,1
99,9,51,1,1
99,10,0,1,1
99,11,46,1,1
100,0,4,1,1
100,1,56,1,1
100,2,8,1,1
100,3,46,1,1
100,4,62,1,1
100,5,29,1,1
100,6,50,1,1
100,7,62,1,1
100,8,15,1,1
100,9,46,1,1
100,10,0,1,1
100,11,42,1,1
101,0,2,1,1
101,1,45,1,1
101,2,10,1,1
101,3,32,1,1
101,4,55,1,1
101,5,26,1,1
101,6,38,1,1
101,7,47,1,1
101,8,16,1,1
101,9,36,1,1
101,10,0,1,1
101,11,49,1,1
102,0,6,1,1
102,1,50,1,1
102,2,4,1,1
102,3,32,1,1
102,4,41,1,1
102,5,27,1,1
102,6,29,1,1
102,7,63,1,1
102,8,12,1,1
102,9,32,1,1
102,10,0,1,1
102,11,40,1,1
103,0,7,1,1
103,1,55,1,1
103,2,13,1,1
103,3,33,1,1
103,4,49,1,1
103,5,28,1,1
103,6,26,1,1
103,7,63,1,1
103,8,11,1,1
103,9,50,1,1
103,10,0,1,1
103,11,49,1,1
104,0,14,1,1
104,1,54,1,1
104,2,6,1,1
104,3,31,1,1
104,4,58,1,1
104,5,34,1,1
104,6,32,1,1
104,7,58,1,1
104,8,17,1,1
104,9,47,1,1
104,10,0,1,1
104,11,47,1,1
105,0,3,1,1
105,1,45,1,1
105,2,5,1,1
105,3,27,1,1
105,4,52,1,1
105,5,25,1,1
105,6,28,1,1
105,7,49,1,1
105,8,16,1,1
105,9,46,1,1
105,10,0,1,1
105,11,36,1,1
106,0,9,1,1
106,1,38,1,1
106,2,2,1,1
106,3,19,1,1
106,4,46,1,1
106,5,21,1,1
106,6,29,1,1
106,7,42,1,1
106,8,16,1,1
106,9,39,1,1
106,10,0,1,1
106,11,33,1,1
107,0,5,1,1
107,1,31,1,1
107,2,7,1,1
107,3,29,1,1
107,4,50,1,1
107,5,18,1,1
107,6,24,1,1
107,7,34,1,1
107,8,18,1,1
