timestep,location,flow,occupy,speed
56,3,52,1,1
56,4,62,1,1
56,5,52,1,1
56,6,48,1,1
56,7,90,1,1
56,8,17,1,1
56,9,64,1,1
56,10,0,1,1
56,11,47,1,1
57,0,17,1,1
57,1,96,1,1
57,2,27,1,1
57,3,52,1,1
57,4,49,1,1
57,5,35,1,1
57,6,44,1,1
57,7,80,1,1
57,8,25,1,1
57,9,52,1,1
57,10,0,1,1
57,11,44,1,1
58,0,11,1,1
58,1,103,1,1
58,2,20,1,1
58,3,40,1,1
58,4,54,1,1
58,5,40,1,1
58,6,33,1,1
58,7,72,1,1
58,8,27,1,1
58,9,71,1,1
58,10,0,1,1
58,11,50,1,1
59,0,15,1,1
59,1,96,1,1
59,2,18,1,1
59,3,54,1,1
59,4,59,1,1
59,5,38,1,1
59,6,47,1,1
59,7,81,1,1
59,8,23,1,1
59,9,64,1,1
59,10,0,1,1
59,11,40,1,1
60,0,10,1,1
60,1,100,1,1
60,2,14,1,1
60,3,47,1,1
60,4,45,1,1
60,5,53,1,1
60,6,40,1,1
60,7,89,1,1
60,8,34,1,1
60,9,56,1,1
60,10,0,1,1
60,11,49,1,1
61,0,10,1,1
61,1,88,1,1
61,2,16,1,1
61,3,36,1,1
61,4,55,1,1
61,5,45,1,1
61,6,34,1,1
61,7,89,1,1
61,8,19,1,1
61,9,51,1,1
61,10,0,1,1
61,11,51,1,1
62,0,28,1,1
62,1,85,1,1
62,2,18,1,1
62,3,35,1,1
62,4,64,1,1
62,5,38,1,1
62,6,43,1,1
62,7,75,1,1
62,8,30,1,1
62,9,47,1,1
62,10,0,1,1
62,11,39,1,1
63,0,13,1,1
63,1,81,1,1
63,2,20,1,1
63,3,48,1,1
63,4,65,1,1
63,5,38,1,1
63,6,39,1,1
63,7,84,1,1
63,8,26,1,1
63,9,48,1,1
63,10,0,1,1
63,11,46,1,1
64,0,12,1,1
64,1,84,1,1
64,2,17,1,1
64,3,43,1,1
64,4,58,1,1
64,5,60,1,1
64,6,45,1,1
64,7,72,1,1
64,8,13,1,1
64,9,51,1,1
64,10,0,1,1
64,11,49,1,1
65,0,17,1,1
65,1,90,1,1
65,2,22,1,1
65,3,54,1,1
65,4,53,1,1
65,5,43,1,1
65,6,44,1,1
65,7,83,1,1
65,8,19,1,1
65,9,70,1,1
65,10,0,1,1
65,11,46,1,1
66,0,21,1,1
66,1,86,1,1
66,2,21,1,1
66,3,54,1,1
66,4,57,1,1
66,5,38,1,1
66,6,50,1,1
66,7,81,1,1
66,8,20,1,1
66,9,58,1,1
66,10,0,1,1
66,11,57,1,1
67,0,9,1,1
67,1,96,1,1
67,2,17,1,1
67,3,45,1,1
67,4,54,1,1
67,5,39,1,1
67,6,43,1,1
67,7,97,1,1
67,8,21,1,1
67,9,46,1,1
67,10,0,1,1
67,11,50,1,1
68,0,11,1,1
68,1,97,1,1
68,2,25,1,1
68,3,61,1,1
68,4,72,1,1
68,5,34,1,1
68,6,62,1,1
68,7,88,1,1
68,8,24,1,1
68,9,43,1,1
68,10,0,1,1
68,11,67,1,1
69,0,16,1,1
69,1,83,1,1
69,2,18,1,1
69,3,48,1,1
69,4,73,1,1
69,5,41,1,1
69,6,56,1,1
69,7,69,1,1
69,8,36,1,1
69,9,47,1,1
69,10,0,1,1
69,11,66,1,1
70,0,17,1,1
70,1,104,1,1
70,2,20,1,1
70,3,49,1,1
70,4,65,1,1
70,5,57,1,1
70,6,48,1,1
70,7,67,1,1
70,8,28,1,1
70,9,49,1,1
70,10,0,1,1
70,11,51,1,1
71,0,14,1,1
71,1,86,1,1
71,2,19,1,1
71,3,51,1,1
71,4,74,1,1
71,5,40,1,1
71,6,48,1,1
71,7,78,1,1
71,8,33,1,1
71,9,55,1,1
71,10,0,1,1
71,11,59,1,1
72,0,23,1,1
72,1,102,1,1
72,2,23,1,1
72,3,65,1,1
72,4,81,1,1
72,5,46,1,1
72,6,71,1,1
72,7,81,1,1
72,8,31,1,1
72,9,73,1,1
72,10,0,1,1
72,11,70,1,1
73,0,14,1,1
73,1,106,1,1
73,2,15,1,1
73,3,50,1,1
73,4,70,1,1
73,5,54,1,1
73,6,57,1,1
73,7,93,1,1
73,8,35,1,1
73,9,64,1,1
73,10,0,1,1
73,11,67,1,1
74,0,18,1,1
74,1,69,1,1
74,2,16,1,1
74,3,75,1,1
74,4,55,1,1
74,5,47,1,1
74,6,68,1,1
74,7,97,1,1
74,8,27,1,1
74,9,54,1,1
74,10,0,1,1
74,11,71,1,1
75,0,15,1,1
75,1,98,1,1
75,2,25,1,1
75,3,60,1,1
75,4,93,1,1
75,5,39,1,1
75,6,75,1,1
75,7,92,1,1
75,8,41,1,1
75,9,66,1,1
75,10,0,1,1
75,11,83,1,1
76,0,24,1,1
76,1,113,1,1
76,2,10,1,1
76,3,57,1,1
76,4,81,1,1
76,5,68,1,1
76,6,66,1,1
76,7,104,1,1
76,8,40,1,1
76,9,94,1,1
76,10,0,1,1
76,11,71,1,1
77,0,17,1,1
77,1,101,1,1
77,2,16,1,1
77,3,41,1,1
77,4,73,1,1
77,5,44,1,1
77,6,51,1,1
77,7,104,1,1
77,8,25,1,1
77,9,77,1,1
77,10,0,1,1
77,11,70,1,1
78,0,12,1,1
78,1,87,1,1
78,2,24,1,1
78,3,54,1,1
78,4,70,1,1
78,5,39,1,1
78,6,51,1,1
78,7,90,1,1
78,8,28,1,1
78,9,67,1,1
78,10,0,1,1
78,11,64,1,1
79,0,14,1,1
79,1,101,1,1
79,2,23,1,1
79,3,58,1,1
79,4,70,1,1
79,5,60,1,1
79,6,54,1,1
79,7,108,1,1
79,8,30,1,1
79,9,71,1,1
79,10,0,1,1
79,11,57,1,1
80,0,20,1,1
80,1,110,1,1
80,2,29,1,1
80,3,57,1,1
80,4,81,1,1
80,5,47,1,1
80,6,51,1,1
80,7,88,1,1
80,8,33,1,1
80,9,82,1,1
80,10,0,1,1
80,11,63,1,1
81,0,18,1,1
81,1,117,1,1
81,2,21,1,1
81,3,52,1,1
81,4,68,1,1
81,5,44,1,1
81,6,48,1,1
81,7,94,1,1
81,8,31,1,1
81,9,77,1,1
81,10,0,1,1
81,11,57,1,1
82,0,14,1,1
82,1,105,1,1
82,2,27,1,1
82,3,54,1,1
82,4,78,1,1
82,5,46,1,1
82,6,46,1,1
82,7,98,1,1
82,8,32,1,1
82,9,85,1,1
