timestep,location,flow,occupy,speed
49,10,310.0,1,1
49,11,421.0,1,1
49,12,123.0,1,1
49,13,482.0,1,1
49,14,372.0,1,1
49,15,318.0,1,1
50,0,282.0,1,1
50,1,111.0,1,1
50,2,94.0,1,1
50,3,191.0,1,1
50,4,164.0,1,1
50,5,246.0,1,1
50,6,160.0,1,1
50,7,120.0,1,1
50,8,37.0,1,1
50,9,316.0,1,1
50,10,314.0,1,1
50,11,210.0,1,1
50,12,104.0,1,1
50,13,593.0,1,1
50,14,400.0,1,1
50,15,485.0,1,1
51,0,131.0,1,1
51,1,35.0,1,1
51,2,21.0,1,1
51,3,106.0,1,1
51,4,118.0,1,1
51,5,158.0,1,1
51,6,84.0,1,1
51,7,102.0,1,1
51,8,27.0,1,1
51,9,327.0,1,1
51,10,284.0,1,1
51,11,112.0,1,1
51,12,53.0,1,1
51,13,678.0,1,1
51,14,333.0,1,1
51,15,367.0,1,1
52,0,44.0,1,1
52,1,33.0,1,1
52,2,9.0,1,1
52,3,83.0,1,1
52,4,96.0,1,1
52,5,102.0,1,1
52,6,73.0,1,1
52,7,65.0,1,1
52,8,12.0,1,1
52,9,207.0,1,1
52,10,205.0,1,1
52,11,53.0,1,1
52,12,27.0,1,1
52,13,430.0,1,1
52,14,293.0,1,1
52,15,241.0,1,1
53,0,38.0,1,1
53,1,23.0,1,1
53,2,6.0,1,1
53,3,39.0,1,1
53,4,47.0,1,1
53,5,40.0,1,1
53,6,21.0,1,1
53,7,39.0,1,1
53,8,2.0,1,1
53,9,224.0,1,1
53,10,177.0,1,1
53,11,28.0,1,1
53,12,5.0,1,1
53,13,501.0,1,1
53,14,224.0,1,1
53,15,192.0,1,1
54,0,24.0,1,1
54,1,22.0,1,1
54,2,10.0,1,1
54,3,18.0,1,1
54,4,25.0,1,1
54,5,17.0,1,1
54,6,9.0,1,1
54,7,23.0,1,1
54,8,1.0,1,1
54,9,155.0,1,1
54,10,175.0,1,1
54,11,29.0,1,1
54,12,1.0,1,1
54,13,289.0,1,1
54,14,226.0,1,1
54,15,149.0,1,1
55,0,38.0,1,1
55,1,26.0,1,1
55,2,7.0,1,1
55,3,9.0,1,1
55,4,17.0,1,1
55,5,8.0,1,1
55,6,4.0,1,1
55,7,13.0,1,1
55,8,0.0,1,1
55,9,107.0,1,1
55,10,183.0,1,1
55,11,45.0,1,1
55,12,1.0,1,1
55,13,228.0,1,1
55,14,164.0,1,1
55,15,93.0,1,1
56,0,135.0,1,1
56,1,41.0,1,1
56,2,32.0,1,1
56,3,27.0,1,1
56,4,38.0,1,1
56,5,22.0,1,1
56,6,22.0,1,1
56,7,29.0,1,1
56,8,3.0,1,1
56,9,101.0,1,1
56,10,256.0,1,1
56,11,110.0,1,1
56,12,11.0,1,1
56,13,230.0,1,1
56,14,223.0,1,1
56,15,133.0,1,1
57,0,138.0,1,1
57,1,101.0,1,1
57,2,38.0,1,1
57,3,91.0,1,1
57,4,92.0,1,1
57,5,133.0,1,1
57,6,80.0,1,1
57,7,119.0,1,1
57,8,29.0,1,1
57,9,308.0,1,1
57,10,333.0,1,1
57,11,262.0,1,1
57,12,64.0,1,1
57,13,797.0,1,1
57,14,467.0,1,1
57,15,461.0,1,1
58,0,274.0,1,1
58,1,184.0,1,1
58,2,63.0,1,1
58,3,127.0,1,1
58,4,136.0,1,1
58,5,164.0,1,1
58,6,167.0,1,1
58,7,160.0,1,1
58,8,92.0,1,1
58,9,448.0,1,1
58,10,398.0,1,1
58,11,371.0,1,1
58,12,157.0,1,1
58,13,1243.0,1,1
58,14,660.0,1,1
58,15,792.0,1,1
59,0,304.0,1,1
59,1,150.0,1,1
59,2,50.0,1,1
59,3,71.0,1,1
59,4,76.0,1,1
59,5,63.0,1,1
59,6,113.0,1,1
59,7,64.0,1,1
59,8,33.0,1,1
59,9,67.0,1,1
59,10,0.0,1,1
59,11,443.0,1,1
59,12,103.0,1,1
59,13,120.0,1,1
59,14,326.0,1,1
59,15,216.0,1,1
60,0,415.0,1,1
60,1,202.0,1,1
60,2,89.0,1,1
60,3,116.0,1,1
60,4,99.0,1,1
60,5,125.0,1,1
60,6,116.0,1,1
60,7,85.0,1,1
60,8,23.0,1,1
60,9,234.0,1,1
60,10,315.0,1,1
60,11,361.0,1,1
60,12,72.0,1,1
60,13,511.0,1,1
60,14,327.0,1,1
60,15,404.0,1,1
61,0,491.0,1,1
61,1,225.0,1,1
