timestep,location,flow,occupy,speed
60,6,300.0,1,1
60,7,176.0,1,1
60,8,83.0,1,1
60,9,166.0,1,1
60,10,718.0,1,1
60,11,487.0,1,1
60,12,155.0,1,1
60,13,200.0,1,1
60,14,0.0,1,1
60,15,343.0,1,1
61,0,695.0,1,1
61,1,554.0,1,1
61,2,172.0,1,1
61,3,130.0,1,1
61,4,324.0,1,1
61,5,551.0,1,1
61,6,392.0,1,1
61,7,257.0,1,1
61,8,94.0,1,1
61,9,159.0,1,1
61,10,725.0,1,1
61,11,543.0,1,1
61,12,116.0,1,1
61,13,162.0,1,1
61,14,98.0,1,1
61,15,679.0,1,1
62,0,678.0,1,1
62,1,556.0,1,1
62,2,146.0,1,1
62,3,242.0,1,1
62,4,188.0,1,1
62,5,398.0,1,1
62,6,120.0,1,1
62,7,242.0,1,1
62,8,175.0,1,1
62,9,180.0,1,1
62,10,564.0,1,1
62,11,535.0,1,1
62,12,256.0,1,1
62,13,580.0,1,1
62,14,561.0,1,1
62,15,537.0,1,1
63,0,692.0,1,1
63,1,628.0,1,1
63,2,236.0,1,1
63,3,313.0,1,1
63,4,357.0,1,1
63,5,291.0,1,1
63,6,359.0,1,1
63,7,229.0,1,1
63,8,206.0,1,1
63,9,185.0,1,1
63,10,631.0,1,1
63,11,563.0,1,1
63,12,476.0,1,1
63,13,408.0,1,1
63,14,351.0,1,1
63,15,574.0,1,1
64,0,820.0,1,1
64,1,838.0,1,1
64,2,245.0,1,1
64,3,197.0,1,1
64,4,236.0,1,1
64,5,429.0,1,1
64,6,134.0,1,1
64,7,162.0,1,1
64,8,99.0,1,1
64,9,188.0,1,1
64,10,560.0,1,1
64,11,642.0,1,1
64,12,495.0,1,1
64,13,253.0,1,1
64,14,245.0,1,1
64,15,413.0,1,1
65,0,822.0,1,1
65,1,761.0,1,1
65,2,267.0,1,1
65,3,172.0,1,1
65,4,213.0,1,1
65,5,135.0,1,1
65,6,253.0,1,1
65,7,247.0,1,1
65,8,84.0,1,1
65,9,407.0,1,1
65,10,508.0,1,1
65,11,518.0,1,1
65,12,552.0,1,1
65,13,834.0,1,1
65,14,854.0,1,1
65,15,194.0,1,1
66,0,1826.0,1,1
66,1,1532.0,1,1
66,2,526.0,1,1
66,3,292.0,1,1
66,4,0.0,1,1
66,5,319.0,1,1
66,6,2.0,1,1
66,7,344.0,1,1
66,8,0.0,1,1
66,9,613.0,1,1
66,10,499.0,1,1
66,11,434.0,1,1
66,12,728.0,1,1
66,13,1618.0,1,1
66,14,1200.0,1,1
66,15,0.0,1,1
67,0,1148.0,1,1
67,1,628.0,1,1
67,2,265.0,1,1
67,3,530.0,1,1
67,4,13.0,1,1
67,5,96.0,1,1
67,6,193.0,1,1
67,7,196.0,1,1
67,8,95.0,1,1
67,9,656.0,1,1
67,10,412.0,1,1
67,11,421.0,1,1
67,12,585.0,1,1
67,13,939.0,1,1
67,14,1302.0,1,1
67,15,0.0,1,1
68,0,1185.0,1,1
68,1,244.0,1,1
68,2,193.0,1,1
68,3,397.0,1,1
68,4,201.0,1,1
68,5,325.0,1,1
68,6,473.0,1,1
68,7,0.0,1,1
68,8,0.0,1,1
68,9,809.0,1,1
68,10,539.0,1,1
68,11,482.0,1,1
68,12,1221.0,1,1
68,13,891.0,1,1
68,14,1501.0,1,1
68,15,0.0,1,1
69,0,721.0,1,1
69,1,460.0,1,1
69,2,214.0,1,1
69,3,193.0,1,1
69,4,183.0,1,1
69,5,327.0,1,1
69,6,144.0,1,1
69,7,154.0,1,1
69,8,120.0,1,1
69,9,341.0,1,1
69,10,517.0,1,1
69,11,466.0,1,1
69,12,406.0,1,1
69,13,650.0,1,1
69,14,317.0,1,1
69,15,325.0,1,1
70,0,906.0,1,1
70,1,502.0,1,1
70,2,260.0,1,1
70,3,250.0,1,1
70,4,96.0,1,1
70,5,192.0,1,1
70,6,285.0,1,1
70,7,109.0,1,1
70,8,131.0,1,1
70,9,432.0,1,1
70,10,623.0,1,1
70,11,710.0,1,1
70,12,407.0,1,1
70,13,1190.0,1,1
70,14,375.0,1,1
70,15,76.0,1,1
71,0,960.0,1,1
71,1,749.0,1,1
71,2,252.0,1,1
71,3,229.0,1,1
71,4,221.0,1,1
71,5,261.0,1,1
71,6,400.0,1,1
71,7,223.0,1,1
71,8,86.0,1,1
71,9,329.0,1,1
71,10,553.0,1,1
71,11,799.0,1,1
71,12,1024.0,1,1
71,13,1502.0,1,1
71,14,708.0,1,1
71,15,255.0,1,1
72,0,923.0,1,1
72,1,896.0,1,1
72,2,252.0,1,1
72,3,180.0,1,1
72,4,155.0,1,1
72,5,317.0,1,1
72,6,218.0,1,1
72,7,247.0,1,1
72,8,141.0,1,1
72,9,458.0,1,1
72,10,560.0,1,1
72,11,742.0,1,1
72,12,631.0,1,1
72,13,1019.0,1,1
72,14,743.0,1,1
72,15,498.0,1,1
73,0,845.0,1,1
73,1,720.0,1,1
73,2,259.0,1,1
73,3,113.0,1,1
73,4,116.0,1,1
